time_s,time_h,radius_cm,z_m,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
60,0.01666667,1.99576667,0.080,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.085,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.090,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.095,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.100,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.105,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778934
60,0.01666667,1.99576667,0.110,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354433,,2.0789778938
60,0.01666667,1.99576667,0.115,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499997850,2.5480354424,,2.0789779760
60,0.01666667,1.99576667,0.120,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499999999,2.5499997848,2.5480353063,,2.0789877039
60,0.01666667,1.99576667,0.125,2.0589700207,2.0589700207,2.0589700207,2.0589700207,2.0589700207,2.0589700207,2.0589700210,2.0589700219,2.0589700254,2.0589700377,2.0589700796,2.0589702106,2.0589705936,2.0589716906,2.0589745833,2.0589817198,2.0589981075,2.0590341074,2.0591073139,2.0576943514,,1.7007355661
120,0.03333333,1.99153333,0.000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.005,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.010,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.015,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.020,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.025,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.030,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.035,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.040,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.045,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.050,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.055,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.060,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.065,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.070,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.075,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.080,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.085,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.090,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.095,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.100,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389972,,1.9224554293
120,0.03333333,1.99153333,0.105,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389971,,1.9224554310
120,0.03333333,1.99153333,0.110,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342832,2.5257389917,,1.9224555211
120,0.03333333,1.99153333,0.115,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999722,2.5499342811,2.5257387201,,1.9224593379
120,0.03333333,1.99153333,0.120,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999891,2.5499999890,2.5499999612,2.5499341980,2.5257295397,,1.9225618538
120,0.03333333,1.99153333,0.125,1.9069863371,1.9069863381,1.9069863419,1.9069863518,1.9069863754,1.9069864298,1.9069865540,1.9069868370,1.9069874528,1.9069887816,1.9069915308,1.9069969729,1.9070074495,1.9070271540,1.9070629739,1.9071257241,1.9072324936,1.9074091086,1.9076470200,1.8901083423,,1.4530890918
180,0.05000000,1.98730000,0.000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.005,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.010,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.015,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.020,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.025,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.030,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.035,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.040,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.045,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.050,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.055,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.060,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.065,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.070,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.075,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.080,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.085,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.090,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317201,,1.8152953148
180,0.05000000,1.98730000,0.095,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317200,,1.8152953148
180,0.05000000,1.98730000,0.100,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085563,2.4785317199,,1.8152953163
180,0.05000000,1.98730000,0.105,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085561,2.4785317146,,1.8152953670
180,0.05000000,1.98730000,0.110,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972489,2.5491085504,2.4785315653,,1.8152966340
180,0.05000000,1.98730000,0.115,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999964,2.5499972482,2.5491084169,2.4785281380,,1.8153214261
180,0.05000000,1.98730000,0.120,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998504,2.5499998503,2.5499998503,2.5499998502,2.5499998500,2.5499998498,2.5499998457,2.5499970841,2.5491059924,2.4784723885,,1.8156520355
180,0.05000000,1.98730000,0.125,1.8032466008,1.8032466400,1.8032467686,1.8032470451,1.8032475731,1.8032485519,1.8032503416,1.8032535819,1.8032593440,1.8032694209,1.8032865981,1.8033150392,1.8033615449,1.8034357041,1.8035521006,1.8037292297,1.8039939203,1.8043773856,1.8043146781,1.7549708363,,1.2947247446
240,0.06666667,1.98306667,0.000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999998,2.5499998556,2.5499602696,2.5458256700,2.4147640152,,1.7326752923
240,0.06666667,1.98306667,0.005,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999998,2.5499998556,2.5499602696,2.5458256700,2.4147640152,,1.7326752923
240,0.06666667,1.98306667,0.010,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5500000000,2.5499999998,2.5499998556,2.5499602696,2.5458256700,2.4147640152,,1.7326752923
