time_s,temperature_c,moisture_kg_kg
169,29.593800000000002,0.020913833333333333
170,29.602,0.020921666666666668
171,29.610200000000003,0.0209295
172,29.618400000000001,0.020937333333333336
173,29.6266,0.020945166666666667
174,29.634800000000002,0.020952999999999999
175,29.643000000000001,0.020960833333333335
176,29.651199999999999,0.020968666666666667
177,29.659400000000002,0.020976500000000002
178,29.6676,0.020984333333333334
179,29.675800000000002,0.020992166666666669
180,29.684000000000001,0.021000000000000001
181,29.689883333333334,0.021008500000000003
182,29.695766666666668,0.021017000000000001
183,29.701650000000001,0.021025500000000003
184,29.707533333333334,0.021034000000000001
185,29.713416666666667,0.021042500000000002
186,29.7193,0.021051
187,29.725183333333334,0.021059500000000002
188,29.731066666666667,0.021068
189,29.73695,0.021076500000000001
190,29.742833333333333,0.021085
191,29.748716666666667,0.021093500000000001
192,29.7546,0.021102000000000003
193,29.760483333333333,0.021110500000000001
194,29.766366666666666,0.021119000000000002
195,29.77225,0.0211275
196,29.778133333333333,0.021136000000000002
197,29.784016666666666,0.0211445
198,29.789899999999999,0.021153000000000002
199,29.795783333333333,0.0211615
200,29.801666666666666,0.021170000000000001
201,29.807549999999999,0.021178500000000003
202,29.813433333333332,0.021187000000000001
203,29.819316666666666,0.021195500000000003
204,29.825199999999999,0.021204000000000001
205,29.831083333333332,0.021212500000000002
206,29.836966666666665,0.021221
207,29.842849999999999,0.021229500000000002
208,29.848733333333332,0.021238
209,29.854616666666665,0.021246500000000001
210,29.860500000000002,0.021255000000000003
211,29.866383333333335,0.021263500000000001
212,29.872266666666668,0.021272000000000003
213,29.878150000000002,0.021280500000000001
214,29.884033333333335,0.021289000000000002
215,29.889916666666668,0.0212975
216,29.895800000000001,0.021306000000000002
217,29.901683333333335,0.0213145
218,29.907566666666668,0.021323000000000002
219,29.913450000000001,0.0213315
220,29.919333333333334,0.021340000000000001
221,29.925216666666667,0.021348500000000003
222,29.931100000000001,0.021357000000000001
223,29.936983333333334,0.021365500000000003
224,29.942866666666667,0.021374000000000001
225,29.94875,0.021382500000000002
226,29.954633333333334,0.021391
227,29.960516666666667,0.021399500000000002
228,29.9664,0.021408
229,29.972283333333333,0.021416500000000002
230,29.978166666666667,0.021425
231,29.98405,0.021433500000000001
232,29.989933333333333,0.021442000000000003
233,29.995816666666666,0.021450500000000001
234,30.0017,0.021459000000000002
235,30.007583333333333,0.0214675
236,30.013466666666666,0.021476000000000002
237,30.019349999999999,0.0214845
238,30.025233333333333,0.021493000000000002
239,30.031116666666666,0.0215015
240,30.036999999999999,0.021510000000000001
241,30.050283333333333,0.021516666666666667
242,30.063566666666667,0.021523333333333335
243,30.07685,0.021530000000000001
244,30.090133333333334,0.021536666666666669
245,30.103416666666664,0.021543333333333334
246,30.116699999999998,0.02155
247,30.129983333333332,0.021556666666666668
248,30.143266666666666,0.021563333333333334
249,30.156549999999999,0.021570000000000002
250,30.169833333333333,0.021576666666666668
251,30.183116666666667,0.021583333333333333
252,30.196400000000001,0.021590000000000002
253,30.209683333333331,0.021596666666666667
254,30.222966666666665,0.021603333333333335
255,30.236249999999998,0.021610000000000001
256,30.249533333333332,0.021616666666666666
257,30.262816666666666,0.021623333333333335
258,30.2761,0.02163
259,30.289383333333333,0.021636666666666669
260,30.302666666666667,0.021643333333333334
261,30.315950000000001,0.021649999999999999
262,30.329233333333331,0.021656666666666668
263,30.342516666666665,0.021663333333333333
264,30.355799999999999,0.021670000000000002
265,30.369083333333332,0.021676666666666667
266,30.382366666666666,0.021683333333333332
267,30.39565,0.021690000000000001
268,30.408933333333334,0.021696666666666666
269,30.422216666666667,0.021703333333333335
270,30.435499999999998,0.02171
271,30.448783333333331,0.021716666666666665
272,30.462066666666665,0.021723333333333334
273,30.475349999999999,0.021729999999999999
274,30.488633333333333,0.021736666666666668
275,30.501916666666666,0.021743333333333333
276,30.5152,0.021749999999999999
277,30.528483333333334,0.021756666666666667
278,30.541766666666668,0.021763333333333332
279,30.555049999999998,0.021770000000000001
280,30.568333333333332,0.021776666666666666
281,30.581616666666665,0.021783333333333332
282,30.594899999999999,0.02179
283,30.608183333333333,0.021796666666666666
284,30.621466666666667,0.021803333333333334
285,30.63475,0.02181
286,30.648033333333334,0.021816666666666665
287,30.661316666666664,0.021823333333333333
288,30.674599999999998,0.021829999999999999
289,30.687883333333332,0.021836666666666667
290,30.701166666666666,0.021843333333333333
291,30.714449999999999,0.021849999999999998
292,30.727733333333333,0.021856666666666667
293,30.741016666666667,0.021863333333333332
294,30.754300000000001,0.021870000000000001
295,30.767583333333334,0.021876666666666666
296,30.780866666666665,0.021883333333333331
297,30.794149999999998,0.02189
298,30.807433333333332,0.021896666666666665
299,30.820716666666666,0.021903333333333334
300,30.834,0.021909999999999999
301,30.841650000000001,0.021916999999999999
302,30.849299999999999,0.021923999999999999
303,30.856950000000001,0.021930999999999999
304,30.864599999999999,0.021937999999999999
305,30.872250000000001,0.021944999999999999
306,30.879899999999999,0.021951999999999999
307,30.887550000000001,0.021958999999999999
308,30.895199999999999,0.021965999999999999
309,30.902850000000001,0.021972999999999999
310,30.910499999999999,0.02198
311,30.918150000000001,0.021987
312,30.925799999999999,0.021994
313,30.933450000000001,0.022001
314,30.941099999999999,0.022008
315,30.94875,0.022015
316,30.956399999999999,0.022022
317,30.96405,0.022029
318,30.971699999999998,0.022036
319,30.97935,0.022043
320,30.986999999999998,0.02205
321,30.99465,0.022057
322,31.002299999999998,0.022064
323,31.00995,0.022071
324,31.017599999999998,0.022078
325,31.02525,0.022085
326,31.032899999999998,0.022092000000000001
327,31.04055,0.022099000000000001
328,31.048199999999998,0.022106000000000001
329,31.05585,0.022113000000000001
330,31.063499999999998,0.022120000000000001
331,31.071149999999999,0.022126999999999997
332,31.078800000000001,0.022133999999999997
333,31.086449999999999,0.022140999999999997
334,31.094100000000001,0.022147999999999998
335,31.101749999999999,0.022154999999999998
336,31.109400000000001,0.022161999999999998
337,31.117049999999999,0.022168999999999998
338,31.124700000000001,0.022175999999999998
339,31.132349999999999,0.022182999999999998
340,31.140000000000001,0.022189999999999998
341,31.147649999999999,0.022196999999999998
342,31.1553,0.022203999999999998
343,31.162949999999999,0.022210999999999998
344,31.1706,0.022217999999999998
345,31.178249999999998,0.022224999999999998
346,31.1859,0.022231999999999998
347,31.193549999999998,0.022238999999999998
348,31.2012,0.022245999999999998
349,31.208849999999998,0.022252999999999998
350,31.2165,0.022259999999999999
351,31.224149999999998,0.022266999999999999
352,31.2318,0.022273999999999999
353,31.239449999999998,0.022280999999999999
354,31.2471,0.022287999999999999
355,31.254749999999998,0.022294999999999999
356,31.2624,0.022301999999999999
357,31.270049999999998,0.022308999999999999
358,31.277699999999999,0.022315999999999999
359,31.285349999999998,0.022322999999999999
360,31.292999999999999,0.022329999999999999
361,31.301783333333333,0.0223375
362,31.310566666666666,0.022345
363,31.31935,0.022352500000000001
364,31.328133333333334,0.022359999999999998
365,31.336916666666667,0.022367499999999998
366,31.345700000000001,0.022374999999999999
367,31.354483333333334,0.0223825
368,31.363266666666664,0.02239
369,31.372049999999998,0.022397500000000001
370,31.380833333333332,0.022405000000000001
371,31.389616666666665,0.022412499999999998
372,31.398399999999999,0.022419999999999999
373,31.407183333333332,0.0224275
374,31.415966666666666,0.022435
375,31.42475,0.022442500000000001
376,31.433533333333333,0.022450000000000001
377,31.442316666666667,0.022457499999999998
378,31.4511,0.022464999999999999
379,31.459883333333334,0.022472499999999999
380,31.468666666666667,0.02248
381,31.477450000000001,0.022487500000000001
382,31.486233333333335,0.022495000000000001
383,31.495016666666665,0.022502500000000002
384,31.503799999999998,0.022509999999999999
385,31.512583333333332,0.022517499999999999
386,31.521366666666665,0.022525
387,31.530149999999999,0.0225325
388,31.538933333333333,0.022540000000000001
389,31.547716666666666,0.022547500000000002
390,31.5565,0.022554999999999999
391,31.565283333333333,0.022562499999999999
392,31.574066666666667,0.02257
393,31.582850000000001,0.0225775
394,31.591633333333334,0.022585000000000001
395,31.600416666666668,0.022592500000000001
396,31.609200000000001,0.022600000000000002
397,31.617983333333335,0.022607499999999999
398,31.626766666666665,0.022615
399,31.635549999999999,0.0226225
400,31.644333333333332,0.022630000000000001
401,31.653116666666666,0.022637500000000001
402,31.661899999999999,0.022645000000000002
403,31.670683333333333,0.022652500000000002
404,31.679466666666666,0.02266
405,31.68825,0.0226675
406,31.697033333333334,0.022675000000000001
407,31.705816666666667,0.022682500000000001
408,31.714600000000001,0.022690000000000002
409,31.723383333333334,0.022697500000000002
410,31.732166666666668,0.022705000000000003
411,31.740950000000002,0.0227125
412,31.749733333333335,0.022720000000000001
413,31.758516666666665,0.022727500000000001
414,31.767299999999999,0.022735000000000002
415,31.776083333333332,0.022742500000000002
416,31.784866666666666,0.022750000000000003
417,31.79365,0.0227575
418,31.802433333333333,0.022765000000000001
419,31.811216666666667,0.022772500000000001
420,31.82,0.022780000000000002
421,31.825016666666667,0.022787833333333334
422,31.830033333333333,0.022795666666666669
423,31.835049999999999,0.022803500000000001
424,31.840066666666669,0.022811333333333336
425,31.845083333333335,0.022819166666666668
426,31.850100000000001,0.022827
427,31.855116666666667,0.022834833333333335
428,31.860133333333334,0.022842666666666667
429,31.86515,0.022850500000000003
430,31.870166666666666,0.022858333333333335
431,31.875183333333332,0.022866166666666667
432,31.880200000000002,0.022874000000000002
433,31.885216666666668,0.022881833333333334
434,31.890233333333335,0.022889666666666669
435,31.895250000000001,0.022897500000000001
436,31.900266666666667,0.022905333333333333
437,31.905283333333333,0.022913166666666668
438,31.910299999999999,0.022921
439,31.915316666666669,0.022928833333333336
440,31.920333333333335,0.022936666666666668
441,31.925350000000002,0.0229445
442,31.930366666666668,0.022952333333333335
443,31.935383333333334,0.022960166666666667
444,31.9404,0.022968000000000002
445,31.945416666666667,0.022975833333333334
446,31.950433333333333,0.022983666666666666
447,31.955450000000003,0.022991500000000002
448,31.960466666666669,0.022999333333333333
449,31.965483333333335,0.023007166666666669
450,31.970500000000001,0.023015000000000001
451,31.975516666666667,0.023022833333333333
452,31.980533333333334,0.023030666666666668
453,31.98555,0.0230385
454,31.99056666666667,0.023046333333333335
455,31.995583333333336,0.023054166666666667
456,32.000599999999999,0.023061999999999999
457,32.005616666666668,0.023069833333333335
458,32.010633333333338,0.023077666666666666
459,32.015650000000001,0.023085500000000002
460,32.020666666666671,0.023093333333333334
461,32.025683333333333,0.023101166666666666
462,32.030700000000003,0.023109000000000001
463,32.035716666666666,0.023116833333333333
464,32.040733333333336,0.023124666666666668
465,32.045749999999998,0.0231325
466,32.050766666666668,0.023140333333333332
467,32.055783333333338,0.023148166666666668
468,32.0608,0.023156
469,32.06581666666667,0.023163833333333335
470,32.070833333333333,0.023171666666666667
471,32.075850000000003,0.023179499999999999
472,32.080866666666665,0.023187333333333334
473,32.085883333333335,0.023195166666666666
474,32.090900000000005,0.023203000000000001
475,32.095916666666668,0.023210833333333333
476,32.100933333333337,0.023218666666666665
477,32.10595,0.023226500000000001
478,32.11096666666667,0.023234333333333333
479,32.115983333333332,0.023242166666666668
480,32.121000000000002,0.02325
481,32.131150000000005,0.023258666666666667
482,32.141300000000001,0.023267333333333334
483,32.151450000000004,0.023275999999999998
484,32.1616,0.023284666666666665
485,32.171750000000003,0.023293333333333333
486,32.181899999999999,0.023302
487,32.192050000000002,0.023310666666666667
488,32.202200000000005,0.023319333333333334
489,32.212350000000001,0.023328000000000002
490,32.222500000000004,0.023336666666666665
491,32.23265,0.023345333333333333
492,32.242800000000003,0.023354
493,32.252949999999998,0.023362666666666667
494,32.263100000000001,0.023371333333333334
495,32.273250000000004,0.023379999999999998
496,32.2834,0.023388666666666665
497,32.293550000000003,0.023397333333333332
498,32.303699999999999,0.023406
499,32.313850000000002,0.023414666666666667
500,32.323999999999998,0.023423333333333334
501,32.334150000000001,0.023432000000000001
502,32.344299999999997,0.023440666666666665
503,32.35445,0.023449333333333332
504,32.364600000000003,0.023458
505,32.374749999999999,0.023466666666666667
506,32.384900000000002,0.023475333333333334
507,32.395049999999998,0.023484000000000001
508,32.405200000000001,0.023492666666666665
509,32.415349999999997,0.023501333333333332
510,32.4255,0.02351
511,32.435650000000003,0.023518666666666667
512,32.445799999999998,0.023527333333333334
513,32.455950000000001,0.023536000000000001
514,32.466099999999997,0.023544666666666665
515,32.47625,0.023553333333333332
516,32.486399999999996,0.023562
517,32.496549999999999,0.023570666666666667
518,32.506700000000002,0.023579333333333334
519,32.516849999999998,0.023587999999999998
520,32.527000000000001,0.023596666666666665
521,32.537149999999997,0.023605333333333332
522,32.5473,0.023614
523,32.557449999999996,0.023622666666666667
524,32.567599999999999,0.023631333333333334
525,32.577749999999995,0.023640000000000001
526,32.587899999999998,0.023648666666666665
527,32.598050000000001,0.023657333333333332
528,32.608199999999997,0.023666
529,32.61835,0.023674666666666667
530,32.628499999999995,0.023683333333333334
531,32.638649999999998,0.023692000000000001
532,32.648799999999994,0.023700666666666665
533,32.658949999999997,0.023709333333333332
534,32.6691,0.023717999999999999
535,32.679249999999996,0.023726666666666667
536,32.689399999999999,0.023735333333333334
537,32.699549999999995,0.023744000000000001
538,32.709699999999998,0.023752666666666665
539,32.719849999999994,0.023761333333333332
540,32.729999999999997,0.023769999999999999
541,32.737866666666662,0.023778500000000001
542,32.745733333333334,0.023786999999999999
543,32.753599999999999,0.023795500000000001
544,32.761466666666664,0.023803999999999999
545,32.769333333333329,0.0238125
546,32.777199999999993,0.023820999999999998
547,32.785066666666665,0.0238295
548,32.79293333333333,0.023837999999999998
549,32.800799999999995,0.0238465
550,32.808666666666667,0.023855000000000001
551,32.816533333333332,0.023863499999999999
552,32.824399999999997,0.023872000000000001
553,32.832266666666662,0.023880499999999999
554,32.840133333333327,0.023889000000000001
555,32.847999999999999,0.023897499999999999
556,32.855866666666664,0.023906
557,32.863733333333329,0.023914499999999998
558,32.871600000000001,0.023923
559,32.879466666666666,0.023931499999999998
560,32.887333333333331,0.023939999999999999
561,32.895199999999996,0.023948500000000001
562,32.90306666666666,0.023956999999999999
563,32.910933333333332,0.023965500000000001
564,32.918799999999997,0.023973999999999999
565,32.926666666666662,0.0239825
566,32.934533333333334,0.023990999999999998
567,32.942399999999999,0.0239995
568,32.950266666666664,0.024007999999999998
569,32.958133333333329,0.0240165
570,32.965999999999994,0.024024999999999998
571,32.973866666666666,0.024033499999999999
572,32.981733333333331,0.024042000000000001
573,32.989599999999996,0.024050499999999999
574,32.997466666666668,0.024059000000000001
575,33.005333333333333,0.024067499999999999
576,33.013199999999998,0.024076
577,33.021066666666663,0.024084499999999998
578,33.028933333333327,0.024093
579,33.036799999999999,0.024101499999999998
580,33.044666666666664,0.024109999999999999
581,33.052533333333329,0.024118500000000001
582,33.060400000000001,0.024126999999999999
583,33.068266666666666,0.024135500000000001
584,33.076133333333331,0.024143999999999999
585,33.083999999999996,0.0241525
586,33.091866666666661,0.024160999999999998
587,33.099733333333333,0.0241695
588,33.107599999999998,0.024177999999999998
589,33.115466666666663,0.0241865
590,33.123333333333335,0.024194999999999998
591,33.1312,0.024203499999999999
592,33.139066666666665,0.024212000000000001
593,33.14693333333333,0.024220499999999999
594,33.154799999999994,0.024229000000000001
595,33.162666666666667,0.024237499999999999
596,33.170533333333331,0.024246
597,33.178399999999996,0.024254499999999998
598,33.186266666666668,0.024263
599,33.194133333333333,0.024271499999999998
600,33.201999999999998,0.024279999999999999
601,33.213283333333329,0.024286166666666668
602,33.224566666666668,0.024292333333333332
603,33.235849999999999,0.024298500000000001
604,33.247133333333331,0.024304666666666665
605,33.258416666666662,0.024310833333333334
606,33.2697,0.024316999999999998
607,33.280983333333332,0.024323166666666667
608,33.292266666666663,0.024329333333333331
609,33.303550000000001,0.024335499999999999
610,33.314833333333333,0.024341666666666664
611,33.326116666666664,0.024347833333333332
612,33.337399999999995,0.024354000000000001
613,33.348683333333334,0.024360166666666665
614,33.359966666666665,0.024366333333333334
615,33.371249999999996,0.024372499999999998
616,33.382533333333335,0.024378666666666667
617,33.393816666666666,0.024384833333333331
618,33.405099999999997,0.024390999999999999
619,33.416383333333329,0.024397166666666664
620,33.427666666666667,0.024403333333333332
621,33.438949999999998,0.024409500000000001
622,33.45023333333333,0.024415666666666665
623,33.461516666666668,0.024421833333333334
624,33.472799999999999,0.024427999999999998
625,33.484083333333331,0.024434166666666667
626,33.495366666666662,0.024440333333333331
627,33.50665,0.024446499999999999
628,33.517933333333332,0.024452666666666664
629,33.529216666666663,0.024458833333333332
630,33.540499999999994,0.024465000000000001
631,33.551783333333333,0.024471166666666665
632,33.563066666666664,0.024477333333333334
633,33.574349999999995,0.024483499999999998
634,33.585633333333334,0.024489666666666667
635,33.596916666666665,0.024495833333333331
636,33.608199999999997,0.024501999999999999
637,33.619483333333328,0.024508166666666664
638,33.630766666666666,0.024514333333333332
639,33.642049999999998,0.024520499999999997
640,33.653333333333329,0.024526666666666665
641,33.664616666666667,0.024532833333333334
642,33.675899999999999,0.024538999999999998
643,33.68718333333333,0.024545166666666667
644,33.698466666666661,0.024551333333333331
645,33.70975,0.024557499999999999
646,33.721033333333331,0.024563666666666664
647,33.732316666666662,0.024569833333333332
648,33.743600000000001,0.024575999999999997
649,33.754883333333332,0.024582166666666665
650,33.766166666666663,0.02458833333333333
651,33.777449999999995,0.024594499999999998
652,33.788733333333333,0.024600666666666667
653,33.800016666666664,0.024606833333333331
654,33.811299999999996,0.024612999999999999
655,33.822583333333334,0.024619166666666664
656,33.833866666666665,0.024625333333333332
657,33.845149999999997,0.024631499999999997
658,33.856433333333328,0.024637666666666665
659,33.867716666666666,0.02464383333333333
660,33.878999999999998,0.024649999999999998
661,33.885483333333333,0.024656833333333333
662,33.891966666666661,0.024663666666666664
663,33.898449999999997,0.024670499999999998
664,33.904933333333332,0.024677333333333332
665,33.911416666666668,0.024684166666666667
666,33.917899999999996,0.024690999999999998
667,33.924383333333331,0.024697833333333332
668,33.930866666666667,0.024704666666666666
669,33.937349999999995,0.024711499999999997
670,33.94383333333333,0.024718333333333332
671,33.950316666666666,0.024725166666666666
672,33.956800000000001,0.024731999999999997
673,33.963283333333329,0.024738833333333331
674,33.969766666666665,0.024745666666666666
675,33.97625,0.024752499999999997
676,33.982733333333329,0.024759333333333331
677,33.989216666666664,0.024766166666666665
678,33.995699999999999,0.024773
679,34.002183333333335,0.024779833333333331
680,34.008666666666663,0.024786666666666665
681,34.015149999999998,0.0247935
682,34.021633333333334,0.02480033333333333
683,34.028116666666662,0.024807166666666665
684,34.034599999999998,0.024813999999999999
685,34.041083333333333,0.024820833333333334
686,34.047566666666668,0.024827666666666665
687,34.054049999999997,0.024834499999999999
688,34.060533333333332,0.024841333333333333
689,34.067016666666667,0.024848166666666664
690,34.073499999999996,0.024854999999999999
691,34.079983333333331,0.024861833333333333
692,34.086466666666666,0.024868666666666664
693,34.092950000000002,0.024875499999999998
694,34.09943333333333,0.024882333333333333
695,34.105916666666666,0.024889166666666664
696,34.112400000000001,0.024895999999999998
697,34.118883333333336,0.024902833333333332
698,34.125366666666665,0.024909666666666667
699,34.13185,0.024916499999999998
700,34.138333333333335,0.024923333333333332
701,34.144816666666664,0.024930166666666666
702,34.151299999999999,0.024936999999999997
703,34.157783333333334,0.024943833333333332
704,34.16426666666667,0.024950666666666666
705,34.170749999999998,0.024957500000000001
706,34.177233333333334,0.024964333333333331
707,34.183716666666669,0.024971166666666666
708,34.190199999999997,0.024978
709,34.196683333333333,0.024984833333333331
710,34.203166666666668,0.024991666666666666
711,34.209650000000003,0.0249985
712,34.216133333333332,0.025005333333333331
713,34.222616666666667,0.025012166666666665
714,34.229100000000003,0.025019
715,34.235583333333331,0.02502583333333333
716,34.242066666666666,0.025032666666666665
717,34.248550000000002,0.025039499999999999
718,34.255033333333337,0.025046333333333334
719,34.261516666666665,0.025053166666666665
720,34.268000000000001,0.025059999999999999
721,34.276966666666667,0.025067666666666665
722,34.285933333333332,0.025075333333333331
723,34.294899999999998,0.025082999999999998
724,34.303866666666664,0.025090666666666667
725,34.31283333333333,0.025098333333333334
726,34.321800000000003,0.025106
727,34.330766666666669,0.025113666666666666
728,34.339733333333335,0.025121333333333332
729,34.348700000000001,0.025128999999999999
730,34.357666666666667,0.025136666666666665
731,34.366633333333333,0.025144333333333331
732,34.375599999999999,0.025152000000000001
733,34.384566666666665,0.025159666666666667
734,34.39353333333333,0.025167333333333333
735,34.402500000000003,0.025174999999999999
736,34.411466666666669,0.025182666666666666
737,34.420433333333335,0.025190333333333332
738,34.429400000000001,0.025197999999999998
739,34.438366666666667,0.025205666666666668
740,34.447333333333333,0.025213333333333334
741,34.456299999999999,0.025221
742,34.465266666666665,0.025228666666666667
743,34.474233333333331,0.025236333333333333
744,34.483199999999997,0.025243999999999999
745,34.49216666666667,0.025251666666666665
746,34.501133333333335,0.025259333333333332
747,34.510100000000001,0.025267000000000001
748,34.519066666666667,0.025274666666666668
749,34.528033333333333,0.025282333333333334
750,34.536999999999999,0.02529
751,34.545966666666665,0.025297666666666666
752,34.554933333333331,0.025305333333333332
753,34.563899999999997,0.025312999999999999
754,34.572866666666663,0.025320666666666668
755,34.581833333333336,0.025328333333333335
756,34.590800000000002,0.025336000000000001
757,34.599766666666667,0.025343666666666667
758,34.608733333333333,0.025351333333333333
759,34.617699999999999,0.025359
760,34.626666666666665,0.025366666666666666
761,34.635633333333331,0.025374333333333332
762,34.644599999999997,0.025382000000000002
763,34.653566666666663,0.025389666666666668
764,34.662533333333329,0.025397333333333334
765,34.671500000000002,0.025405
766,34.680466666666668,0.025412666666666667
767,34.689433333333334,0.025420333333333333
768,34.698399999999999,0.025427999999999999
769,34.707366666666665,0.025435666666666669
770,34.716333333333331,0.025443333333333335
771,34.725299999999997,0.025451000000000001
772,34.734266666666663,0.025458666666666668
773,34.743233333333329,0.025466333333333334
774,34.752199999999995,0.025474
775,34.761166666666668,0.025481666666666666
