z_center_m,r_center_m,temperature_C,temperature_K,moisture_kg_kg
0.009179688,0.019645996,49.99591667,323.14591667,0.0822794269
0.009179688,0.019724121,49.99591667,323.14591667,0.0795801668
0.009179688,0.019792480,49.99591667,323.14591667,0.0767013468
0.009179688,0.019851074,49.99591667,323.14591667,0.0736006861
0.009179688,0.019899902,49.99591667,323.14591667,0.0702197296
0.009179688,0.019938965,49.99591667,323.14591667,0.0664786040
0.009179688,0.019968262,49.99591667,323.14591667,0.0622863918
0.009179688,0.019987793,49.99591667,323.14591667,0.0577029349
0.009179688,0.019997559,49.99591667,323.14591667,0.0539943008
0.015117187,0.000310059,49.99591667,323.14591667,0.1499881625
0.015117187,0.000925293,49.99591667,323.14591667,0.1499186838
0.015117187,0.001530762,49.99591667,323.14591667,0.1497828125
0.015117187,0.002126465,49.99591667,323.14591667,0.1495834111
0.015117187,0.002712402,49.99591667,323.14591667,0.1493231425
0.015117187,0.003288574,49.99591667,323.14591667,0.1490044902
0.015117187,0.003854980,49.99591667,323.14591667,0.1486297753
0.015117187,0.004411621,49.99591667,323.14591667,0.1482011719
0.015117187,0.004958496,49.99591667,323.14591667,0.1477207186
0.015117187,0.005495605,49.99591667,323.14591667,0.1471903301
0.015117187,0.006022949,49.99591667,323.14591667,0.1466118065
0.015117187,0.006540527,49.99591667,323.14591667,0.1459868406
0.015117187,0.007048340,49.99591667,323.14591667,0.1453170256
0.015117187,0.007546387,49.99591667,323.14591667,0.1446038604
0.015117187,0.008034668,49.99591667,323.14591667,0.1438487551
0.015117187,0.008513184,49.99591667,323.14591667,0.1430530350
0.015117187,0.008981934,49.99591667,323.14591667,0.1422179444
0.015117187,0.009440918,49.99591667,323.14591667,0.1413446499
0.015117187,0.009890137,49.99591667,323.14591667,0.1404342425
0.015117187,0.010329590,49.99591667,323.14591667,0.1394877398
0.015117187,0.010759277,49.99591667,323.14591667,0.1385060874
0.015117187,0.011179199,49.99591667,323.14591667,0.1374901604
0.015117187,0.011589355,49.99591667,323.14591667,0.1364407633
0.015117187,0.011989746,49.99591667,323.14591667,0.1353586308
0.015117187,0.012380371,49.99591667,323.14591667,0.1342444271
0.015117187,0.012761230,49.99591667,323.14591667,0.1330987455
0.015117187,0.013132324,49.99591667,323.14591667,0.1319221069
0.015117187,0.013493652,49.99591667,323.14591667,0.1307149583
0.015117187,0.013845215,49.99591667,323.14591667,0.1294776700
0.015117187,0.014187012,49.99591667,323.14591667,0.1282105335
0.015117187,0.014519043,49.99591667,323.14591667,0.1269137571
0.015117187,0.014841309,49.99591667,323.14591667,0.1255874620
0.015117187,0.015153809,49.99591667,323.14591667,0.1242316768
0.015117187,0.015456543,49.99591667,323.14591667,0.1228463312
0.015117187,0.015749512,49.99591667,323.14591667,0.1214312484
0.015117187,0.016032715,49.99591667,323.14591667,0.1199861367
0.015117187,0.016306152,49.99591667,323.14591667,0.1185105783
0.015117187,0.016569824,49.99591667,323.14591667,0.1170040169
0.015117187,0.016823730,49.99591667,323.14591667,0.1154657430
0.015117187,0.017067871,49.99591667,323.14591667,0.1138948756
0.015117187,0.017302246,49.99591667,323.14591667,0.1122903414
0.015117187,0.017526855,49.99591667,323.14591667,0.1106508480
0.015117187,0.017741699,49.99591667,323.14591667,0.1089748534
0.015117187,0.017946777,49.99591667,323.14591667,0.1072605273
0.015117187,0.018142090,49.99591667,323.14591667,0.1055057044
0.015117187,0.018327637,49.99591667,323.14591667,0.1037078254
0.015117187,0.018503418,49.99591667,323.14591667,0.1018638648
0.015117187,0.018669434,49.99591667,323.14591667,0.0999702384
0.015117187,0.018825684,49.99591667,323.14591667,0.0980226848
0.015117187,0.018972168,49.99591667,323.14591667,0.0960161134
0.015117187,0.019108887,49.99591667,323.14591667,0.0939444034
0.015117187,0.019235840,49.99591667,323.14591667,0.0918001361
0.015117187,0.019353027,49.99591667,323.14591667,0.0895742318
0.015117187,0.019460449,49.99591667,323.14591667,0.0872554474
0.015117187,0.019558105,49.99591667,323.14591667,0.0848296670
0.015117187,0.019645996,49.99591667,323.14591667,0.0822788767
0.015117187,0.019724121,49.99591667,323.14591667,0.0795796501
0.015117187,0.019792480,49.99591667,323.14591667,0.0767008652
0.015117187,0.019851074,49.99591667,323.14591667,0.0736002418
0.015117187,0.019899902,49.99591667,323.14591667,0.0702193257
0.015117187,0.019938965,49.99591667,323.14591667,0.0664782455
0.015117187,0.019968262,49.99591667,323.14591667,0.0622860874
0.015117187,0.019987793,49.99591667,323.14591667,0.0577027008
0.015117187,0.019997559,49.99591667,323.14591667,0.0539941392
0.020898437,0.000310059,49.99591667,323.14591667,0.1499849674
0.020898437,0.000925293,49.99591667,323.14591667,0.1499154922
0.020898437,0.001530762,49.99591667,323.14591667,0.1497796277
0.020898437,0.002126465,49.99591667,323.14591667,0.1495802363
0.020898437,0.002712402,49.99591667,323.14591667,0.1493199806
0.020898437,0.003288574,49.99591667,323.14591667,0.1490013441
0.020898437,0.003854980,49.99591667,323.14591667,0.1486266478
0.020898437,0.004411621,49.99591667,323.14591667,0.1481980654
0.020898437,0.004958496,49.99591667,323.14591667,0.1477176355
0.020898437,0.005495605,49.99591667,323.14591667,0.1471872728
0.020898437,0.006022949,49.99591667,323.14591667,0.1466087769
0.020898437,0.006540527,49.99591667,323.14591667,0.1459838409
0.020898437,0.007048340,49.99591667,323.14591667,0.1453140575
0.020898437,0.007546387,49.99591667,323.14591667,0.1446009256
0.020898437,0.008034668,49.99591667,323.14591667,0.1438458551
0.020898437,0.008513184,49.99591667,323.14591667,0.1430501714
0.020898437,0.008981934,49.99591667,323.14591667,0.1422151186
0.020898437,0.009440918,49.99591667,323.14591667,0.1413418631
0.020898437,0.009890137,49.99591667,323.14591667,0.1404314958
0.020898437,0.010329590,49.99591667,323.14591667,0.1394850342
0.020898437,0.010759277,49.99591667,323.14591667,0.1385034240
0.020898437,0.011179199,49.99591667,323.14591667,0.1374875399
0.020898437,0.011589355,49.99591667,323.14591667,0.1364381865
0.020898437,0.011989746,49.99591667,323.14591667,0.1353560984
0.020898437,0.012380371,49.99591667,323.14591667,0.1342419397
0.020898437,0.012761230,49.99591667,323.14591667,0.1330963037
0.020898437,0.013132324,49.99591667,323.14591667,0.1319197112
0.020898437,0.013493652,49.99591667,323.14591667,0.1307126089
0.020898437,0.013845215,49.99591667,323.14591667,0.1294753675
0.020898437,0.014187012,49.99591667,323.14591667,0.1282082781
0.020898437,0.014519043,49.99591667,323.14591667,0.1269115491
0.020898437,0.014841309,49.99591667,323.14591667,0.1255853016
0.020898437,0.015153809,49.99591667,323.14591667,0.1242295641
0.020898437,0.015456543,49.99591667,323.14591667,0.1228442663
0.020898437,0.015749512,49.99591667,323.14591667,0.1214292316
0.020898437,0.016032715,49.99591667,323.14591667,0.1199841680
0.020898437,0.016306152,49.99591667,323.14591667,0.1185086578
0.020898437,0.016569824,49.99591667,323.14591667,0.1170021447
0.020898437,0.016823730,49.99591667,323.14591667,0.1154639190
0.020898437,0.017067871,49.99591667,323.14591667,0.1138931001
0.020898437,0.017302246,49.99591667,323.14591667,0.1122886143
0.020898437,0.017526855,49.99591667,323.14591667,0.1106491694
0.020898437,0.017741699,49.99591667,323.14591667,0.1089732234
0.020898437,0.017946777,49.99591667,323.14591667,0.1072589461
0.020898437,0.018142090,49.99591667,323.14591667,0.1055041720
0.020898437,0.018327637,49.99591667,323.14591667,0.1037063421
0.020898437,0.018503418,49.99591667,323.14591667,0.1018624308
0.020898437,0.018669434,49.99591667,323.14591667,0.0999688539
0.020898437,0.018825684,49.99591667,323.14591667,0.0980213502
0.020898437,0.018972168,49.99591667,323.14591667,0.0960148293
0.020898437,0.019108887,49.99591667,323.14591667,0.0939431702
0.020898437,0.019235840,49.99591667,323.14591667,0.0917989545
0.020898437,0.019353027,49.99591667,323.14591667,0.0895731027
0.020898437,0.019460449,49.99591667,323.14591667,0.0872543719
0.020898437,0.019558105,49.99591667,323.14591667,0.0848286463
0.020898437,0.019645996,49.99591667,323.14591667,0.0822779126
0.020898437,0.019724121,49.99591667,323.14591667,0.0795787446
0.020898437,0.019792480,49.99591667,323.14591667,0.0767000211
0.020898437,0.019851074,49.99591667,323.14591667,0.0735994631
0.020898437,0.019899902,49.99591667,323.14591667,0.0702186178
0.020898437,0.019938965,49.99591667,323.14591667,0.0664776172
0.020898437,0.019968262,49.99591667,323.14591667,0.0622855539
0.020898437,0.019987793,49.99591667,323.14591667,0.0577022905
0.020898437,0.019997559,49.99591667,323.14591667,0.0539938559
0.026523437,0.000310059,49.99591667,323.14591667,0.1499798436
0.026523437,0.000925293,49.99591667,323.14591667,0.1499103739
0.026523437,0.001530762,49.99591667,323.14591667,0.1497745201
0.026523437,0.002126465,49.99591667,323.14591667,0.1495751445
0.026523437,0.002712402,49.99591667,323.14591667,0.1493149093
0.026523437,0.003288574,49.99591667,323.14591667,0.1489962978
0.026523437,0.003854980,49.99591667,323.14591667,0.1486216307
0.026523437,0.004411621,49.99591667,323.14591667,0.1481930816
0.026523437,0.004958496,49.99591667,323.14591667,0.1477126887
0.026523437,0.005495605,49.99591667,323.14591667,0.1471823666
0.026523437,0.006022949,49.99591667,323.14591667,0.1466039147
0.026523437,0.006540527,49.99591667,323.14591667,0.1459790257
0.026523437,0.007048340,49.99591667,323.14591667,0.1453092923
0.026523437,0.007546387,49.99591667,323.14591667,0.1445962131
0.026523437,0.008034668,49.99591667,323.14591667,0.1438411979
0.026523437,0.008513184,49.99591667,323.14591667,0.1430455718
0.026523437,0.008981934,49.99591667,323.14591667,0.1422105788
0.026523437,0.009440918,49.99591667,323.14591667,0.1413373850
0.026523437,0.009890137,49.99591667,323.14591667,0.1404270813
0.026523437,0.010329590,49.99591667,323.14591667,0.1394806850
0.026523437,0.010759277,49.99591667,323.14591667,0.1384991416
0.026523437,0.011179199,49.99591667,323.14591667,0.1374833256
0.026523437,0.011589355,49.99591667,323.14591667,0.1364340417
0.026523437,0.011989746,49.99591667,323.14591667,0.1353520242
0.026523437,0.012380371,49.99591667,323.14591667,0.1342379371
0.026523437,0.012761230,49.99591667,323.14591667,0.1330923735
0.026523437,0.013132324,49.99591667,323.14591667,0.1319158542
0.026523437,0.013493652,49.99591667,323.14591667,0.1307088259
0.026523437,0.013845215,49.99591667,323.14591667,0.1294716590
0.026523437,0.014187012,49.99591667,323.14591667,0.1282046447
0.026523437,0.014519043,49.99591667,323.14591667,0.1269079912
0.026523437,0.014841309,49.99591667,323.14591667,0.1255818196
0.026523437,0.015153809,49.99591667,323.14591667,0.1242261584
0.026523437,0.015456543,49.99591667,323.14591667,0.1228409372
0.026523437,0.015749512,49.99591667,323.14591667,0.1214259792
0.026523437,0.016032715,49.99591667,323.14591667,0.1199809926
0.026523437,0.016306152,49.99591667,323.14591667,0.1185055595
0.026523437,0.016569824,49.99591667,323.14591667,0.1169991237
0.026523437,0.016823730,49.99591667,323.14591667,0.1154609755
0.026523437,0.017067871,49.99591667,323.14591667,0.1138902341
0.026523437,0.017302246,49.99591667,323.14591667,0.1122858260
0.026523437,0.017526855,49.99591667,323.14591667,0.1106464590
0.026523437,0.017741699,49.99591667,323.14591667,0.1089705911
0.026523437,0.017946777,49.99591667,323.14591667,0.1072563921
0.026523437,0.018142090,49.99591667,323.14591667,0.1055016965
0.026523437,0.018327637,49.99591667,323.14591667,0.1037039455
0.026523437,0.018503418,49.99591667,323.14591667,0.1018601136
0.026523437,0.018669434,49.99591667,323.14591667,0.0999666165
0.026523437,0.018825684,49.99591667,323.14591667,0.0980191933
0.026523437,0.018972168,49.99591667,323.14591667,0.0960127535
0.026523437,0.019108887,49.99591667,323.14591667,0.0939411766
0.026523437,0.019235840,49.99591667,323.14591667,0.0917970442
0.026523437,0.019353027,49.99591667,323.14591667,0.0895712771
0.026523437,0.019460449,49.99591667,323.14591667,0.0872526327
0.026523437,0.019558105,49.99591667,323.14591667,0.0848269958
0.026523437,0.019645996,49.99591667,323.14591667,0.0822763534
0.026523437,0.019724121,49.99591667,323.14591667,0.0795772802
0.026523437,0.019792480,49.99591667,323.14591667,0.0766986561
0.026523437,0.019851074,49.99591667,323.14591667,0.0735982036
0.026523437,0.019899902,49.99591667,323.14591667,0.0702174729
0.026523437,0.019938965,49.99591667,323.14591667,0.0664766009
0.026523437,0.019968262,49.99591667,323.14591667,0.0622846909
0.026523437,0.019987793,49.99591667,323.14591667,0.0577016269
0.026523437,0.019997559,49.99591667,323.14591667,0.0539933977
0.031992188,0.000310059,49.99591667,323.14591667,0.1499719827
0.031992188,0.000925293,49.99591667,323.14591667,0.1499025214
0.031992188,0.001530762,49.99591667,323.14591667,0.1497666839
0.031992188,0.002126465,49.99591667,323.14591667,0.1495673321
0.031992188,0.002712402,49.99591667,323.14591667,0.1493071279
0.031992188,0.003288574,49.99591667,323.14591667,0.1489885541
0.031992188,0.003854980,49.99591667,323.14591667,0.1486139313
0.031992188,0.004411621,49.99591667,323.14591667,0.1481854324
0.031992188,0.004958496,49.99591667,323.14591667,0.1477050956
0.031992188,0.005495605,49.99591667,323.14591667,0.1471748349
0.031992188,0.006022949,49.99591667,323.14591667,0.1465964495
0.031992188,0.006540527,49.99591667,323.14591667,0.1459716318
0.031992188,0.007048340,49.99591667,323.14591667,0.1453019741
0.031992188,0.007546387,49.99591667,323.14591667,0.1445889748
0.031992188,0.008034668,49.99591667,323.14591667,0.1438340434
0.031992188,0.008513184,49.99591667,323.14591667,0.1430385045
0.031992188,0.008981934,49.99591667,323.14591667,0.1422036021
0.031992188,0.009440918,49.99591667,323.14591667,0.1413305020
0.031992188,0.009890137,49.99591667,323.14591667,0.1404202948
0.031992188,0.010329590,49.99591667,323.14591667,0.1394739976
0.031992188,0.010759277,49.99591667,323.14591667,0.1384925556
0.031992188,0.011179199,49.99591667,323.14591667,0.1374768433
0.031992188,0.011589355,49.99591667,323.14591667,0.1364276649
0.031992188,0.011989746,49.99591667,323.14591667,0.1353457546
0.031992188,0.012380371,49.99591667,323.14591667,0.1342317764
0.031992188,0.012761230,49.99591667,323.14591667,0.1330863232
0.031992188,0.013132324,49.99591667,323.14591667,0.1319099154
0.031992188,0.013493652,49.99591667,323.14591667,0.1307029998
0.031992188,0.013845215,49.99591667,323.14591667,0.1294659466
0.031992188,0.014187012,49.99591667,323.14591667,0.1281990468
0.031992188,0.014519043,49.99591667,323.14591667,0.1269025086
0.031992188,0.014841309,49.99591667,323.14591667,0.1255764529
0.031992188,0.015153809,49.99591667,323.14591667,0.1242209081
0.031992188,0.015456543,49.99591667,323.14591667,0.1228358039
0.031992188,0.015749512,49.99591667,323.14591667,0.1214209634
0.031992188,0.016032715,49.99591667,323.14591667,0.1199760945
0.031992188,0.016306152,49.99591667,323.14591667,0.1185007795
0.031992188,0.016569824,49.99591667,323.14591667,0.1169944621
0.031992188,0.016823730,49.99591667,323.14591667,0.1154564326
0.031992188,0.017067871,49.99591667,323.14591667,0.1138858102
0.031992188,0.017302246,49.99591667,323.14591667,0.1122815214
0.031992188,0.017526855,49.99591667,323.14591667,0.1106422739
0.031992188,0.017741699,49.99591667,323.14591667,0.1089665260
0.031992188,0.017946777,49.99591667,323.14591667,0.1072524473
0.031992188,0.018142090,49.99591667,323.14591667,0.1054978726
0.031992188,0.018327637,49.99591667,323.14591667,0.1037002430
0.031992188,0.018503418,49.99591667,323.14591667,0.1018565331
0.031992188,0.018669434,49.99591667,323.14591667,0.0999631590
0.031992188,0.018825684,49.99591667,323.14591667,0.0980158597
0.031992188,0.018972168,49.99591667,323.14591667,0.0960095452
0.031992188,0.019108887,49.99591667,323.14591667,0.0939380950
0.031992188,0.019235840,49.99591667,323.14591667,0.0917940911
0.031992188,0.019353027,49.99591667,323.14591667,0.0895684547
0.031992188,0.019460449,49.99591667,323.14591667,0.0872499438
0.031992188,0.019558105,49.99591667,323.14591667,0.0848244437
0.031992188,0.019645996,49.99591667,323.14591667,0.0822739424
0.031992188,0.019724121,49.99591667,323.14591667,0.0795750157
0.031992188,0.019792480,49.99591667,323.14591667,0.0766965452
0.031992188,0.019851074,49.99591667,323.14591667,0.0735962559
0.031992188,0.019899902,49.99591667,323.14591667,0.0702157024
0.031992188,0.019938965,49.99591667,323.14591667,0.0664750292
0.031992188,0.019968262,49.99591667,323.14591667,0.0622833563
0.031992188,0.019987793,49.99591667,323.14591667,0.0577006006
0.031992188,0.019997559,49.99591667,323.14591667,0.0539926892
0.037304688,0.000310059,49.99591667,323.14591667,0.1499603018
0.037304688,0.000925293,49.99591667,323.14591667,0.1498908527
0.037304688,0.001530762,49.99591667,323.14591667,0.1497550390
0.037304688,0.002126465,49.99591667,323.14591667,0.1495557221
0.037304688,0.002712402,49.99591667,323.14591667,0.1492955634
0.037304688,0.003288574,49.99591667,323.14591667,0.1489770451
0.037304688,0.003854980,49.99591667,323.14591667,0.1486024872
0.037304688,0.004411621,49.99591667,323.14591667,0.1481740621
0.037304688,0.004958496,49.99591667,323.14591667,0.1476938076
0.037304688,0.005495605,49.99591667,323.14591667,0.1471636371
0.037304688,0.006022949,49.99591667,323.14591667,0.1465853494
0.037304688,0.006540527,49.99591667,323.14591667,0.1459606364
0.037304688,0.007048340,49.99591667,323.14591667,0.1452910899
0.037304688,0.007546387,49.99591667,323.14591667,0.1445782080
0.037304688,0.008034668,49.99591667,323.14591667,0.1438233997
0.037304688,0.008513184,49.99591667,323.14591667,0.1430279892
0.037304688,0.008981934,49.99591667,323.14591667,0.1421932201
0.037304688,0.009440918,49.99591667,323.14591667,0.1413202579
0.037304688,0.009890137,49.99591667,323.14591667,0.1404101928
0.037304688,0.010329590,49.99591667,323.14591667,0.1394640414
0.037304688,0.010759277,49.99591667,323.14591667,0.1384827489
0.037304688,0.011179199,49.99591667,323.14591667,0.1374671892
0.037304688,0.011589355,49.99591667,323.14591667,0.1364181664
0.037304688,0.011989746,49.99591667,323.14591667,0.1353364143
0.037304688,0.012380371,49.99591667,323.14591667,0.1342225967
0.037304688,0.012761230,49.99591667,323.14591667,0.1330773062
0.037304688,0.013132324,49.99591667,323.14591667,0.1319010632
0.037304688,0.013493652,49.99591667,323.14591667,0.1306943140
0.037304688,0.013845215,49.99591667,323.14591667,0.1294574287
0.037304688,0.014187012,49.99591667,323.14591667,0.1281906982
0.037304688,0.014519043,49.99591667,323.14591667,0.1268943305
0.037304688,0.014841309,49.99591667,323.14591667,0.1255684464
0.037304688,0.015153809,49.99591667,323.14591667,0.1242130741
0.037304688,0.015456543,49.99591667,323.14591667,0.1228281431
0.037304688,0.015749512,49.99591667,323.14591667,0.1214134766
0.037304688,0.016032715,49.99591667,323.14591667,0.1199687823
0.037304688,0.016306152,49.99591667,323.14591667,0.1184936425
0.037304688,0.016569824,49.99591667,323.14591667,0.1169875008
0.037304688,0.016823730,49.99591667,323.14591667,0.1154496476
0.037304688,0.017067871,49.99591667,323.14591667,0.1138792019
0.037304688,0.017302246,49.99591667,323.14591667,0.1122750903
0.037304688,0.017526855,49.99591667,323.14591667,0.1106360207
0.037304688,0.017741699,49.99591667,323.14591667,0.1089604511
0.037304688,0.017946777,49.99591667,323.14591667,0.1072465516
0.037304688,0.018142090,49.99591667,323.14591667,0.1054921568
0.037304688,0.018327637,49.99591667,323.14591667,0.1036947080
0.037304688,0.018503418,49.99591667,323.14591667,0.1018511801
0.037304688,0.018669434,49.99591667,323.14591667,0.0999579893
0.037304688,0.018825684,49.99591667,323.14591667,0.0980108749
0.037304688,0.018972168,49.99591667,323.14591667,0.0960047472
0.037304688,0.019108887,49.99591667,323.14591667,0.0939334861
0.037304688,0.019235840,49.99591667,323.14591667,0.0917896741
0.037304688,0.019353027,49.99591667,323.14591667,0.0895642330
0.037304688,0.019460449,49.99591667,323.14591667,0.0872459215
0.037304688,0.019558105,49.99591667,323.14591667,0.0848206259
0.037304688,0.019645996,49.99591667,323.14591667,0.0822703354
0.037304688,0.019724121,49.99591667,323.14591667,0.0795716278
0.037304688,0.019792480,49.99591667,323.14591667,0.0766933870
0.037304688,0.019851074,49.99591667,323.14591667,0.0735933418
0.037304688,0.019899902,49.99591667,323.14591667,0.0702130533
0.037304688,0.019938965,49.99591667,323.14591667,0.0664726776
0.037304688,0.019968262,49.99591667,323.14591667,0.0622813595
0.037304688,0.019987793,49.99591667,323.14591667,0.0576990651
0.037304688,0.019997559,49.99591667,323.14591667,0.0539916293
0.042460937,0.000310059,49.99591667,323.14591667,0.1499433936
