time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
660,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999956,2.54999711,2.54998300,2.54990925,2.54956701,2.54814872,2.54294834,2.52631998,2.47968709,2.36667226,2.12888789,1.69374863
720,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999985,2.54999904,2.54999431,2.54996953,2.54985105,2.54934502,2.54740383,2.54077304,2.52087137,2.46809583,2.34612542,2.09935724,1.66150947
780,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999995,2.54999968,2.54999812,2.54998974,2.54994927,2.54977012,2.54905813,2.54650399,2.53830139,2.51500597,2.45618764,2.32582747,2.07112378,1.63150841
840,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999989,2.54999937,2.54999658,2.54998272,2.54992035,2.54966231,2.54869957,2.54544384,2.53554150,2.50876031,2.44402117,2.30580461,2.04408396,1.60349275
900,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999979,2.54999885,2.54999419,2.54997248,2.54988079,2.54952352,2.54826329,2.54421955,2.53250263,2.50216887,2.43165066,2.28608683,2.01817059,1.57720361
960,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999962,2.54999803,2.54999063,2.54995816,2.54982850,2.54934974,2.54774388,2.54282860,2.52919457,2.49526228,2.41911793,2.26668140,1.99328104,1.55261402
1020,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999987,2.54999934,2.54999680,2.54998554,2.54993879,2.54976131,2.54913705,2.54713638,2.54126895,2.52562579,2.48806467,2.40645139,2.24758255,1.96934752,1.52950619
1080,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999978,2.54999892,2.54999500,2.54997852,2.54991331,2.54967697,2.54888159,2.54643627,2.53953926,2.52180522,2.48060023,2.39368169,2.22879709,1.94631585,1.50791686
1140,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999963,2.54999829,2.54999247,2.54996908,2.54988060,2.54957315,2.54857959,2.54563924,2.53763816,2.51773946,2.47288438,2.38081925,2.21030014,1.92411406,1.48769117
1200,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999988,2.54999942,2.54999739,2.54998901,2.54995670,2.54983941,2.54944744,2.54822723,2.54474109,2.53556432,2.51343513,2.46493442,2.36788606,2.19210394,1.90273799,1.46865447
1260,2.55000000,2.55000000,2.55000000,2.54999999,2.54999996,2.54999980,2.54999910,2.54999614,2.54998438,2.54994078,2.54978842,2.54929735,2.54782076,2.54373799,2.53331704,2.50889931,2.45676691,2.35490051,2.17421271,1.88214487,1.45063672
1320,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999969,2.54999865,2.54999443,2.54997830,2.54992066,2.54972622,2.54912032,2.54735653,2.54262637,2.53089616,2.50413960,2.44839890,2.34188278,2.15663189,1.86228479,1.43371619
1380,2.55000000,2.55000000,2.54999999,2.54999998,2.54999989,2.54999953,2.54999803,2.54999216,2.54997048,2.54989561,2.54965132,2.54891375,2.54683084,2.54140272,2.52830097,2.49916083,2.43983931,2.32883557,2.13933727,1.84309871,1.41786933
1440,2.55000000,2.55000000,2.54999999,2.54999996,2.54999983,2.54999931,2.54999719,2.54998917,2.54996055,2.54986483,2.54956211,2.54867490,2.54623996,2.54006342,2.52553056,2.49396794,2.43110002,2.31577379,2.12233746,1.82459620,1.40283189
1500,2.55000000,2.55000000,2.54999999,2.54999994,2.54999975,2.54999900,2.54999606,2.54998530,2.54994812,2.54982745,2.54945690,2.54840098,2.54558019,2.53860525,2.52258507,2.48856787,2.42219611,2.30271621,2.10564589,1.80675489,1.38847806
1560,2.55000000,2.54999999,2.54999998,2.54999991,2.54999964,2.54999858,2.54999457,2.54998038,2.54993274,2.54978252,2.54933391,2.54808915,2.54484801,2.53702554,2.51946571,2.48296921,2.41314459,2.28968307,2.08927110,1.78952764,1.37488782
1620,2.54999999,2.54999999,2.54999997,2.54999987,2.54999948,2.54999801,2.54999265,2.54997418,2.54991392,2.54972900,2.54919128,2.54773658,2.54404000,2.53532173,2.51617321,2.47717788,2.40395475,2.27667840,2.07319441,1.77286665,1.36200718
1680,2.54999999,2.54999998,2.54999995,2.54999981,2.54999926,2.54999727,2.54999018,2.54996646,2.54989110,2.54966580,2.54902706,2.54734033,2.54315267,2.53349127,2.51270842,2.47120058,2.39463941,2.26371643,2.05741968,1.75676354,1.34978225
1740,2.54999999,2.54999998,2.54999992,2.54999972,2.54999897,2.54999630,2.54998706,2.54995693,2.54986368,2.54959173,2.54883920,2.54689743,2.54218267,2.53153184,2.50907227,2.46504288,2.38520633,2.25079745,2.04192444,1.74116357,1.33836360
1800,2.54999998,2.54999996,2.54999989,2.54999961,2.54999858,2.54999505,2.54998314,2.54994528,2.54983098,2.54950551,2.54862556,2.54640479,2.54112642,2.52944056,2.50526412,2.45870683,2.37565741,2.23791581,2.02668794,1.72605733,1.32764933
1860,2.54999997,2.54999995,2.54999984,2.54999945,2.54999808,2.54999346,2.54997827,2.54993116,2.54979228,2.54940576,2.54838386,2.54585919,2.53998020,2.52721449,2.50128362,2.45219610,2.36599970,2.22507818,2.01171469,1.71145339,1.31753116
1920,2.54999995,2.54999992,2.54999977,2.54999925,2.54999742,2.54999145,2.54997226,2.54991416,2.54974675,2.54929100,2.54811172,2.54525733,2.53874040,2.52485111,2.49713133,2.44551580,2.35624218,2.21229409,1.99701428,1.69734923,1.30783207
1980,2.54999993,2.54999989,2.54999968,2.54999898,2.54999658,2.54998893,2.54996491,2.54989384,2.54969352,2.54915967,2.54780665,2.54459596,2.53740374,2.52234884,2.49281000,2.43867552,2.34640201,2.19958650,1.98260982,1.68372904,1.29852727
2040,2.54999990,2.54999984,2.54999957,2.54999863,2.54999551,2.54998579,2.54995599,2.54986969,2.54963162,2.54901010,2.54746619,2.54387193,2.53596734,2.51970676,2.48832264,2.43168289,2.33648859,2.18695924,1.96848557,1.67053278,1.28971943
2100,2.54999986,2.54999978,2.54999941,2.54999817,2.54999416,2.54998192,2.54994521,2.54984118,2.54956003,2.54884057,2.54708775,2.54308207,2.53442819,2.51692349,2.48367099,2.42454311,2.32650866,2.17441623,1.95463374,1.65775316,1.28130453
2160,2.54999981,2.54999970,2.54999920,2.54999758,2.54999246,2.54997717,2.54993229,2.54980768,2.54947764,2.54864924,2.54666869,2.54222317,2.53278345,2.51399811,2.47885793,2.41726393,2.31647408,2.16196923,1.94105861,1.64538119,1.27325419
2220,2.54999973,2.54999958,2.54999893,2.54999684,2.54999035,2.54997139,2.54991688,2.54976855,2.54938325,2.54843419,2.54620632,2.54129214,2.53103059,2.51093022,2.47388674,2.40985252,2.30639307,2.14962033,1.92774654,1.63337974,1.26568204
2280,2.54999963,2.54999943,2.54999858,2.54999589,2.54998775,2.54996439,2.54989860,2.54972304,2.54927559,2.54819343,2.54569790,2.54028583,2.52916694,2.50771891,2.46875917,2.40231276,2.29626857,2.13736612,1.91468350,1.62174471,1.25847055
2340,2.54999950,2.54999924,2.54999812,2.54999471,2.54998454,2.54995596,2.54987702,2.54967037,2.54915331,2.54792486,2.54514060,2.53920106,2.52718992,2.50436361,2.46347809,2.39465147,2.28611007,2.12521496,1.90187360,1.61047041,1.25161179
2400,2.54999932,2.54999898,2.54999755,2.54999323,2.54998062,2.54994586,2.54985169,2.54960968,2.54901495,2.54762630,2.54453154,2.53803473,2.52509716,2.50086396,2.45804598,2.38687322,2.27592070,2.11316321,1.88930363,1.59953463,1.24509509
2460,2.54999909,2.54999865,2.54999682,2.54999140,2.54997586,2.54993383,2.54982207,2.54954003,2.54885898,2.54729547,2.54386780,2.53678374,2.52288639,2.49721982,2.45246609,2.37898490,2.26570977,2.10121997,1.87697949,1.58893624,1.23891371
2520,2.54999879,2.54999823,2.54999590,2.54998913,2.54997011,2.54991955,2.54978760,2.54946040,2.54868377,2.54693002,2.54314645,2.53544511,2.52055558,2.49343140,2.44674148,2.37099146,2.25548071,2.08938242,1.86488878,1.57865623,1.23303519
2580,2.54999840,2.54999768,2.54999475,2.54998636,2.54996319,2.54990270,2.54974764,2.54936972,2.54848761,2.54652754,2.54236452,2.53401589,2.51810286,2.48949913,2.44087599,2.36290041,2.24524407,2.07766319,1.85304605,1.56870803,1.22730328
2640,2.54999790,2.54999700,2.54999332,2.54998297,2.54995490,2.54988289,2.54970150,2.54926682,2.54826870,2.54608556,2.54151912,2.53249349,2.51552717,2.48542510,2.43487609,2.35472253,2.23501263,2.06607226,1.84145078,1.55905143,1.22185518
2700,2.54999727,2.54999612,2.54999155,2.54997885,2.54994502,2.54985971,2.54964843,2.54915046,2.54802518,2.54560161,2.54060747,2.53087552,2.51282756,2.48121067,2.42874533,2.34646137,2.22478549,2.05459872,1.83007621,1.54966009,1.21669580
2760,2.54999646,2.54999503,2.54998937,2.54997388,2.54993330,2.54983267,2.54958762,2.54901932,2.54775512,2.54507314,2.53962668,2.52915939,2.51000268,2.47685667,2.42248720,2.33812284,2.21457034,2.04325158,1.81893326,1.54055961,1.21165135
2820,2.54999544,2.54999367,2.54998669,2.54996789,2.54991945,2.54980127,2.54951818,2.54887201,2.54745649,2.54449756,2.53857399,2.52734296,2.50705225,2.47236610,2.41610903,2.32971874,2.20438208,2.03204534,1.80803254,1.53173092,1.20672361
2880,2.54999417,2.54999197,2.54998342,2.54996072,2.54990315,2.54976495,2.54943918,2.54870706,2.54712725,2.54387236,2.53744687,2.52542460,2.50397675,2.46774260,2.40961781,2.32125773,2.19422699,2.02097800,1.79735588,1.52313043,1.20204362
2940,2.54999257,2.54998987,2.54997945,2.54995216,2.54988404,2.54972308,2.54934960,2.54852295,2.54676532,2.54319505,2.53624287,2.52340265,2.50077617,2.46298833,2.40301725,2.31274306,2.18410471,2.01004285,1.78688889,1.51476387,1.19751715
3000,2.54999060,2.54998729,2.54997465,2.54994199,2.54986174,2.54967499,2.54924836,2.54831809,2.54636854,2.54246307,2.53495952,2.52127552,2.49745085,2.45810649,2.39631409,2.30418497,2.17402842,1.99925422,1.77664611,1.50663742,1.19304857
3060,2.54998815,2.54998413,2.54996888,2.54992996,2.54983580,2.54961996,2.54913432,2.54809080,2.54593474,2.54167400,2.53359469,2.51904228,2.49400214,2.45310149,2.38951552,2.29559157,2.16400318,1.98860920,1.76661340,1.49871498,1.18875247
3120,2.54998515,2.54998027,2.54996195,2.54991579,2.54980574,2.54955721,2.54900628,2.54783939,2.54546175,2.54082546,2.53214634,2.51670210,2.49043124,2.44797702,2.38262718,2.28696852,2.15403150,1.97810326,1.75677447,1.49097905,1.18470839
3180,2.54998148,2.54997560,2.54995368,2.54989916,2.54977104,2.54948588,2.54886297,2.54756210,2.54494739,2.53991507,2.53061247,2.51425396,2.48673862,2.44273479,2.37565054,2.27831398,2.14410434,1.96771733,1.74710301,1.48343123,1.18091676
3240,2.54997701,2.54996995,2.54994385,2.54987971,2.54973112,2.54940509,2.54870305,2.54725707,2.54438935,2.53894035,2.52899082,2.51169646,2.48292431,2.43737652,2.36858886,2.26963256,2.13422777,1.95745998,1.73761654,1.47610359,1.17721475
3300,2.54997159,2.54996315,2.54993221,2.54985705,2.54968536,2.54931385,2.54852509,2.54692241,2.54378532,2.53789886,2.52727945,2.50902892,2.47898968,2.43190613,2.36144843,2.26093158,2.12440774,1.94733386,1.72831582,1.46897282,1.17363394
3360,2.54996504,2.54995502,2.54991847,2.54983074,2.54963306,2.54921113,2.54832761,2.54655615,2.54313300,2.53678833,2.52547667,2.50625101,2.47493644,2.42632758,2.35423487,2.25221691,2.11464877,1.93734209,1.71920237,1.46203408,1.17008574
3420,2.54995719,2.54994531,2.54990233,2.54980032,2.54957350,2.54909584,2.54810908,2.54615632,2.54243015,2.53560661,2.52358109,2.50336287,2.47076700,2.42064601,2.34695582,2.24349776,2.10496040,1.92749336,1.71027993,1.45526915,1.16660274
3480,2.54994778,2.54993377,2.54988343,2.54976524,2.54950586,2.54896680,2.54786791,2.54572095,2.54167457,2.53435174,2.52159165,2.50036513,2.46648430,2.41486663,2.33961780,2.23478004,2.09534562,1.91778573,1.70153818,1.44866382,1.16314526
3540,2.54993657,2.54992012,2.54986138,2.54972494,2.54942932,2.54882281,2.54760247,2.54524804,2.54086417,2.53302194,2.51950754,2.49725868,2.46209152,2.40899506,2.33222851,2.22607265,2.08581368,1.90822711,1.69298034,1.44221044,1.15971779
3600,2.54992327,2.54990402,2.54983574,2.54967879,2.54934295,2.54866260,2.54731112,2.54473565,2.53999693,2.53161565,2.51732834,2.49404495,2.45759236,2.40303705,2.32479443,2.21738037,2.07636404,1.89880705,1.68458113,1.43587394,1.15646980
3660,2.54990756,2.54988512,2.54980604,2.54962612,2.54924581,2.54848487,2.54699217,2.54418182,2.53907093,2.53013138,2.51505353,2.49072479,2.45298894,2.39699509,2.31731656,2.20870030,2.06698772,1.88950956,1.67632097,1.42966908,1.15336151
3720,2.54988905,2.54986301,2.54977176,2.54956621,2.54913687,2.54828823,2.54664389,2.54358458,2.53808417,2.52856753,2.51268236,2.48729868,2.44828312,2.39087223,2.30979880,2.20003696,2.05768999,1.88034105,1.66821293,1.42361554,1.15030187
3780,2.54986735,2.54983723,2.54973233,2.54949827,2.54901507,2.54807128,2.54626453,2.54294194,2.53703472,2.52692267,2.51021448,2.48376785,2.44347798,2.38467314,2.30224646,2.19139462,2.04847168,1.87129737,1.66024947,1.41769134,1.14736765
3840,2.54984201,2.54980730,2.54968711,2.54942146,2.54887926,2.54783253,2.54585228,2.54225193,2.53592075,2.52519554,2.50764969,2.48013354,2.43857618,2.37840133,2.29466281,2.18277477,2.03933141,1.86237505,1.65242706,1.41190172,1.14447197
3900,2.54981251,2.54977267,2.54963544,2.54933489,2.54872826,2.54757046,2.54540534,2.54151261,2.53474048,2.52338497,2.50498792,2.47639715,2.43358073,2.37206122,2.28705309,2.17418288,2.03027455,1.85358000,1.64475300,1.40624297,1.14158243
3960,2.54977831,2.54973273,2.54957657,2.54923760,2.54856083,2.54728351,2.54492189,2.54072208,2.53349229,2.52149008,2.50222954,2.47256076,2.42849555,2.36565826,2.27942344,2.16562443,2.02130465,1.84491289,1.63722267,1.40069668,1.13874591
4020,2.54973880,2.54968683,2.54950972,2.54912857,2.54837566,2.54697009,2.54440012,2.53987854,2.53217471,2.51951022,2.49937520,2.46862664,2.42332451,2.35919737,2.27177875,2.15710305,2.01242320,1.83637273,1.62983133,1.39526133,1.13589618
4080,2.54969330,2.54963426,2.54943403,2.54900676,2.54817143,2.54662860,2.54383825,2.53898026,2.53078642,2.51744493,2.49642580,2.46459734,2.41807183,2.35268409,2.26412531,2.14862509,2.00363621,1.82796472,1.62258256,1.38993019,1.13300284
4140,2.54964111,2.54957425,2.54934861,2.54887102,2.54794674,2.54625742,2.54323454,2.53802561,2.52932632,2.51529410,2.49338270,2.46047602,2.41274248,2.34612471,2.25646967,2.14019593,1.99494593,1.81968534,1.61546277,1.38467450,1.13021979
4200,2.54958143,2.54950597,2.54925248,2.54872021,2.54770022,2.54585494,2.54258733,2.53701312,2.52779349,2.51305781,2.49024729,2.45626544,2.40734004,2.33952248,2.24881295,2.13181246,1.98634338,1.81151898,1.60845126,1.37950287,1.12750190
4260,2.54951345,2.54942854,2.54914465,2.54855311,2.54743041,2.54541954,2.54189493,2.53594131,2.52618698,2.51073598,2.48702058,2.45196765,2.40186733,2.33288042,2.24115791,2.12347709,1.97783091,1.80346832,1.60155548,1.37442564,1.12481209
4320,2.54943624,2.54934103,2.54902403,2.54836846,2.54713584,2.54494959,2.54115571,2.53480878,2.52450596,2.50832868,2.48370385,2.44758518,2.39632779,2.32620212,2.23350701,2.11518950,1.96940337,1.79552230,1.59475984,1.36942259,1.12227477
4380,2.54934887,2.54924241,2.54888950,2.54816496,2.54681503,2.54444347,2.54036806,2.53361418,2.52274963,2.50583597,2.48029810,2.44311980,2.39072334,2.31948872,2.22585957,2.10694637,1.96105523,1.78767590,1.58806599,1.36452435,1.11970815
4440,2.54925030,2.54913164,2.54873988,2.54794123,2.54646643,2.54389952,2.53953036,2.53235614,2.52091720,2.50325791,2.47680445,2.43857381,2.38505758,2.31274526,2.21822256,2.09875757,1.95280052,1.77994887,1.58150115,1.35972774,1.11703754
4500,2.54913945,2.54900757,2.54857391,2.54769589,2.54608848,2.54331610,2.53864107,2.53103354,2.51900830,2.50059529,2.47322527,2.43395139,2.37933641,2.30597894,2.21060335,2.09062881,1.94464103,1.77233702,1.57504808,1.35498612,1.11442730
4560,2.54901517,2.54886902,2.54839031,2.54742749,2.54567963,2.54269164,2.53769881,2.52964547,2.51702285,2.49784917,2.46956290,2.42925594,2.37356367,2.29919280,2.20300263,2.08255690,1.93656892,1.76482760,1.56868694,1.35030339,1.11189659
4620,2.54887624,2.54871475,2.54818775,2.54713459,2.54523834,2.54202463,2.53670227,2.52819107,2.51496071,2.49502035,2.46581907,2.42448987,2.36774185,2.29238863,2.19542073,2.07454030,1.92858087,1.75741516,1.56241316,1.34568781,1.10943787
4680,2.54872143,2.54854348,2.54796484,2.54681570,2.54476307,2.54131354,2.53565015,2.52666950,2.51282174,2.49210954,2.46199530,2.41965525,2.36187295,2.28556756,2.18785697,2.06657584,1.92067088,1.75009158,1.55622184,1.34114609,1.10705045
4740,2.54854940,2.54835385,2.54772017,2.54646932,2.54425224,2.54055687,2.53454115,2.52507990,2.51060575,2.48911732,2.45809297,2.41475401,2.35595915,2.27873161,2.18031308,2.05866512,1.91284090,1.74286050,1.55012129,1.33668458,1.10469211
4800,2.54835879,2.54814447,2.54745227,2.54609388,2.54370427,2.53975310,2.53337403,2.52342151,2.50831267,2.48604451,2.45411379,2.40978862,2.35000325,2.27188338,2.17279071,2.05080809,1.90508883,1.73571872,1.54410860,1.33229586,1.10232925
4860,2.54814817,2.54791387,2.54715962,2.54568783,2.54311759,2.53890077,2.53214761,2.52169367,2.50594256,2.48289205,2.45005957,2.40476160,2.34400822,2.26502593,2.16529289,2.04300802,1.89741905,1.72867331,1.53819324,1.32797943,1.09990578
4920,2.54791604,2.54766055,2.54684067,2.54524958,2.54249062,2.53799846,2.53086082,2.51989587,2.50349575,2.47966124,2.44593274,2.39967643,2.33797838,2.25816412,2.15782455,2.03526931,1.88983479,1.72172500,1.53236828,1.32370889,1.09754453
4980,2.54766088,2.54738298,2.54649385,2.54477752,2.54182185,2.53704484,2.52951273,2.51802783,2.50097280,2.47635366,2.44173576,2.39453618,2.33191676,2.25129995,2.15038555,2.02758878,1.88232972,1.71486474,1.52662259,1.31949863,1.09515377
5040,2.54738113,2.54707958,2.54611757,2.54427009,2.54110978,2.53603865,2.52810249,2.51608932,2.49837426,2.47297070,2.43747089,2.38934379,2.32582686,2.24443763,2.14298134,2.01997433,1.87491538,1.70810795,1.52097636,1.31535028,1.09265006
5100,2.54707519,2.54674875,2.54571023,2.54372572,2.54035297,2.53497872,2.52662941,2.51408036,2.49570111,2.46951452,2.43314150,2.38410383,2.31971420,2.23758304,2.13561731,2.01242937,1.86759129,1.70144797,1.51541186,1.31122625,1.09017282
5160,2.54674146,2.54638888,2.54527023,2.54314288,2.53955006,2.53386403,2.52509302,2.51200124,2.49295460,2.46598732,2.42875065,2.37881976,2.31358186,2.23073789,2.12829257,2.00494933,1.86034809,1.69486934,1.50990549,1.30712207,1.08782731
5220,2.54637833,2.54599836,2.54479601,2.54252009,2.53869978,2.53269364,2.52349288,2.50985220,2.49013567,2.46239069,2.42430017,2.37349298,2.30742991,2.22389988,2.12100156,1.99752488,1.85317298,1.68835702,1.50444816,1.30306900,1.08553340
5280,2.54598415,2.54557559,2.54428599,2.54185588,2.53780083,2.53146658,2.52182848,2.50763323,2.48724486,2.45872556,2.41979114,2.36812446,2.30125902,2.21706957,2.11374555,1.99015944,1.84607318,1.68192462,1.49906748,1.29908667,1.08313731
5340,2.54555729,2.54511891,2.54373857,2.54114875,2.53685193,2.53018186,2.52009929,2.50534445,2.48428300,2.45499356,2.41522601,2.36271747,2.29507333,2.21025194,2.10653013,1.98285850,1.83905303,1.67557491,1.49376076,1.29513689,1.08079031
5400,2.54509606,2.54462667,2.54315215,2.54039723,2.53585184,2.52883866,2.51830504,2.50298628,2.48125133,2.45119674,2.41060751,2.35727503,2.28887549,2.20344842,2.09935440,1.97561789,1.83210486,1.66929769,1.48851362,1.29122715,1.07842316
5460,2.54459878,2.54409722,2.54252517,2.53959991,2.53479941,2.52743622,2.51644552,2.50055916,2.47815097,2.44733684,2.40593775,2.35179936,2.28266755,2.19666069,2.09221985,1.96843935,1.82523141,1.66309642,1.48333022,1.28735030,1.07612475
5520,2.54406381,2.54352893,2.54185607,2.53875542,2.53369357,2.52597387,2.51452059,2.49806360,2.47498313,2.44341565,2.40121893,2.34629261,2.27645099,2.18988875,2.08512393,1.96131682,1.81842249,1.65695708,1.47819467,1.28351439,1.07387221
5580,2.54348949,2.54292017,2.54114333,2.53786241,2.53253324,2.52445095,2.51253012,2.49550003,2.47174876,2.43943452,2.39645247,2.34075601,2.27022661,2.18313300,2.07806724,1.95425227,1.81168303,1.65088931,1.47312554,1.27973347,1.07153966
5640,2.54287418,2.54226934,2.54038546,2.53691956,2.53131741,2.52286684,2.51047399,2.49286895,2.46844898,2.43539517,2.39164068,2.33519231,2.26399749,2.17639672,2.07105298,1.94724846,1.80501486,1.64489396,1.46812043,1.27598320,1.06921221
5700,2.54221624,2.54157484,2.53958096,2.53592561,2.53004512,2.52122105,2.50835230,2.49017109,2.46508523,2.43129969,2.38678608,2.32960426,2.25776620,2.16968186,2.06408206,1.94030484,1.79841578,1.63896669,1.46316928,1.27225757,1.06692070
5760,2.54151409,2.54083511,2.53872841,2.53487935,2.52871554,2.51951319,2.50616520,2.48740725,2.46165890,2.42714992,2.38189073,2.32399363,2.25153373,2.16298800,2.05715214,1.93341697,1.79187950,1.63309979,1.45826552,1.26856718,1.06465493
5820,2.54076616,2.54004866,2.53782643,2.53377965,2.52732784,2.51774289,2.50391288,2.48457814,2.45817119,2.42294740,2.37695625,2.31836195,2.24530138,2.15631639,2.05026494,1.92658798,1.78541166,1.62730246,1.45342462,1.26492317,1.06228669
5880,2.53997093,2.53921399,2.53687369,2.53262540,2.52588129,2.51590987,2.50159557,2.48168461,2.45462357,2.41869419,2.37198527,2.31271235,2.23907273,2.14967100,2.04342472,1.91982206,1.77901572,1.62157668,1.44864387,1.26129774,1.05993177
5940,2.53912692,2.53832968,2.53586892,2.53141559,2.52437526,2.51401400,2.49921376,2.47872782,2.45101787,2.41439271,2.36698060,2.30704768,2.23285017,2.14305306,2.03663059,1.91311517,1.77268330,1.61590805,1.44389856,1.25767760,1.05770186
6000,2.53823273,2.53739438,2.53481091,2.53014932,2.52280923,2.51205525,2.49676796,2.47570881,2.44735553,2.41004450,2.36194337,2.30136796,2.22663172,2.13645762,2.02987389,1.90645450,1.76639780,1.61027742,1.43917456,1.25409197,1.05559611
6060,2.53728702,2.53640681,2.53369855,2.52882569,2.52118265,2.51003345,2.49425839,2.47262806,2.44363709,2.40564986,2.35687327,2.29567201,2.22041529,2.12988217,2.02315274,1.89984059,1.76016428,1.60469740,1.43450101,1.25057437,1.05342496
6120,2.53628841,2.53536563,2.53253064,2.52744376,2.51949486,2.50794831,2.49168511,2.46948599,2.43986327,2.40120977,2.35177156,2.28996151,2.21420328,2.12333023,2.01647223,1.89328041,1.75399184,1.59918078,1.42989348,1.24710303,1.05113725
6180,2.53523555,2.53426954,2.53130602,2.52600260,2.51774530,2.50579968,2.48904848,2.46628351,2.43603558,2.39672637,2.34664106,2.28423996,2.20799990,2.11680661,2.00983749,1.88677878,1.74788433,1.59372899,1.42534051,1.24363671,1.04892069
6240,2.53412713,2.53311730,2.53002363,2.52450144,2.51593357,2.50358766,2.48634917,2.46302190,2.43215587,2.39220190,2.34148412,2.27850928,2.20180581,2.11030967,2.00324332,1.88032593,1.74182706,1.58832182,1.42081528,1.24019087,1.04676840
6300,2.53296199,2.53190779,2.52868251,2.52293959,2.51405937,2.50131238,2.48358775,2.45970209,2.42822522,2.38763738,2.33630127,2.27276928,2.19561996,2.10383779,1.99668844,1.87392254,1.73582447,1.58296832,1.41633787,1.23678929,1.04457446
