time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
3360,15.129207,15.135827,15.155378,15.187942,15.233751,15.292567,15.364688,15.450024,15.548689,15.660746,15.786355,15.925516,16.078396,16.245028,16.425549,16.620074,16.828700,17.051758,17.289692,17.543580,17.815580
3420,15.357041,15.363727,15.383472,15.416354,15.462592,15.521929,15.594644,15.680608,15.779897,15.892520,16.018573,16.157988,16.310854,16.477148,16.656974,16.850468,17.057836,17.279623,17.516621,17.770396,18.043725
3480,15.586630,15.593351,15.613195,15.646231,15.692667,15.752227,15.825166,15.911332,16.010774,16.123476,16.249510,16.388784,16.541356,16.707155,16.886199,17.078480,17.283968,17.502843,17.735386,17.982457,18.245902
3540,15.816894,15.823622,15.843483,15.876540,15.922988,15.982535,16.055411,16.141436,16.240617,16.352890,16.478266,16.616582,16.767823,16.931852,17.108642,17.298190,17.500548,17.716078,17.945368,18.189721,18.451545
3600,16.046859,16.053561,16.073345,16.106265,16.152501,16.211746,16.284207,16.369684,16.468167,16.579580,16.703939,16.841114,16.991158,17.154054,17.329969,17.519176,17.722103,17.939609,18.172885,18.423975,18.696163
3660,16.275552,16.282212,16.301869,16.334581,16.380528,16.439415,16.511462,16.596495,16.694543,16.805585,16.929708,17.066862,17.217180,17.380703,17.557597,17.748041,17.952222,18.170565,18.403598,18.652432,18.919122
3720,16.503085,16.509723,16.529321,16.561941,16.607776,16.666543,16.738478,16.823422,16.921411,17.032426,17.156539,17.293666,17.443892,17.607192,17.783670,17.973457,18.176739,18.394010,18.625966,18.873992,19.140523
3780,16.730220,16.736852,16.756429,16.789014,16.834800,16.893503,16.965358,17.050201,17.148065,17.258927,17.382856,17.519774,17.669779,17.832873,18.009204,18.198967,18.402431,18.620196,18.853075,19.102587,19.371296
3840,16.957095,16.963719,16.983273,17.015820,17.061554,17.120193,17.191974,17.276739,17.374528,17.485327,17.609213,17.746115,17.896127,18.059232,18.235521,18.425091,18.628045,18.844729,19.075610,19.321732,19.585049
3900,17.183756,17.190375,17.209915,17.242438,17.288137,17.346729,17.418446,17.503122,17.600782,17.711387,17.834982,17.971449,18.120818,18.283001,18.458011,18.645863,18.846596,19.060505,19.288043,19.530260,19.789127
3960,17.410144,17.416749,17.436245,17.468691,17.514270,17.572689,17.644163,17.728506,17.825721,17.935739,18.058573,18.194077,18.342253,18.502990,18.676290,18.862177,19.060714,19.272249,19.497303,19.737016,19.993448
4020,17.635713,17.642284,17.661679,17.693952,17.739277,17.797352,17.868379,17.952159,18.048678,18.157852,18.279676,18.413981,18.560739,18.719798,18.891095,19.074550,19.270084,19.477827,19.698017,19.931405,20.179545
4080,17.859846,17.866367,17.885612,17.917632,17.962590,18.020175,18.090572,18.173560,18.269099,18.377067,18.497411,18.629906,18.774452,18.930817,19.098847,19.278367,19.469210,19.671416,19.885149,20.111084,20.350678
4140,18.081903,18.088351,18.107378,18.139026,18.183445,18.240310,18.309778,18.391608,18.485725,18.591983,18.710299,18.840442,18.982326,19.135785,19.300796,19.477418,19.665838,19.866615,20.080596,20.309330,20.555350
4200,18.301008,18.307359,18.326102,18.357273,18.401019,18.457020,18.525432,18.606029,18.698760,18.803517,18.920272,19.048862,19.189276,19.341406,19.505250,19.680805,19.868076,20.067264,20.278654,20.502988,20.741720
4260,18.516903,18.523168,18.541656,18.572410,18.615580,18.670859,18.738413,18.818027,18.909659,19.013203,19.128627,19.255755,19.394554,19.544901,19.706792,19.880267,20.065437,20.262714,20.472708,20.696633,20.936550
4320,18.730075,18.736265,18.754533,18.784921,18.827581,18.882213,18.948987,19.027699,19.118323,19.220774,19.335056,19.461048,19.598793,19.748277,19.909640,20.083104,20.269006,20.468027,20.681082,20.909735,21.156440
4380,18.940861,18.946990,18.965079,18.995175,19.037441,19.091595,19.157829,19.235970,19.326029,19.427961,19.541812,19.667484,19.805015,19.954321,20.115370,20.288061,20.472207,20.667703,20.874389,21.092407,21.322403
4440,19.150009,19.156101,19.174082,19.204002,19.246024,19.299866,19.365713,19.443371,19.532813,19.633935,19.746683,19.870836,20.006274,20.152741,20.310038,20.477947,20.656253,20.844950,21.044158,21.254475,21.477195
4500,19.357730,19.363766,19.381579,19.411208,19.452793,19.506033,19.571072,19.647681,19.735785,19.835235,19.945937,20.067649,20.200257,20.343556,20.497456,20.661920,20.836998,21.023042,21.220618,21.430864,21.655705
4560,19.562854,19.568797,19.586334,19.615498,19.656421,19.708793,19.772753,19.848071,19.934680,20.032452,20.141331,20.261128,20.391796,20.533204,20.685332,20.848190,21.021828,21.206532,21.402714,21.611256,21.833706
4620,19.764670,19.770519,19.787777,19.816480,19.856762,19.908327,19.971321,20.045534,20.130917,20.227367,20.334856,20.453231,20.582490,20.722563,20.873516,21.035484,21.208693,21.393677,21.591173,21.802487,22.029688
4680,19.963508,19.969279,19.986309,20.014639,20.054411,20.105347,20.167610,20.241018,20.325556,20.421161,20.527849,20.645516,20.774198,20.913847,21.064509,21.226235,21.399077,21.583276,21.779136,21.987361,22.209240
4740,20.160124,20.165843,20.182722,20.210805,20.250242,20.300769,20.362560,20.435441,20.519406,20.614389,20.720402,20.837321,20.965160,21.103848,21.253423,21.413960,21.585592,21.768717,21.963889,22.172180,22.395349
4800,20.355224,20.360902,20.377663,20.405552,20.444718,20.494901,20.556277,20.628678,20.712100,20.806485,20.911849,21.028074,21.155173,21.293059,21.441728,21.601167,21.771357,21.952458,22.144684,22.348634,22.565460
4860,20.549028,20.554670,20.571323,20.599031,20.637944,20.687798,20.748764,20.820666,20.903484,20.997135,21.101594,21.216689,21.342356,21.478409,21.624719,21.781125,21.947445,22.123644,22.309738,22.506094,22.713593
4920,20.741464,20.747059,20.763569,20.791035,20.829591,20.878964,20.939298,21.010393,21.092194,21.184580,21.287489,21.400720,21.524197,21.657768,21.801401,21.955131,22.119096,22.293745,22.479755,22.678358,22.891510
4980,20.931853,20.937377,20.953676,20.980786,21.018835,21.067548,21.127064,21.197186,21.277870,21.369014,21.470578,21.582388,21.704376,21.836354,21.978170,22.129604,22.290345,22.460131,22.638630,22.825699,23.021526
5040,21.119726,21.125176,21.141255,21.167998,21.205527,21.253561,21.312225,21.381298,21.460696,21.550259,21.649859,21.759216,21.878129,22.006276,22.143385,22.289168,22.443355,22.605852,22.776682,22.956248,23.145491
5100,21.304745,21.310096,21.325880,21.352120,21.388918,21.435976,21.493383,21.560890,21.638374,21.725642,21.822543,21.928789,22.044196,22.168496,22.301511,22.443097,22.593170,22.751876,22.919512,23.096795,23.285007
5160,21.485781,21.491001,21.506400,21.531994,21.567877,21.613751,21.669698,21.735474,21.810972,21.896028,21.990540,22.094307,22.207265,22.329322,22.460542,22.601099,22.751317,22.911863,23.083655,23.268173,23.467594
5220,21.662349,21.667446,21.682484,21.707486,21.742559,21.787435,21.842227,21.906746,21.980950,22.064761,22.158175,22.261091,22.373541,22.495483,22.626953,22.767974,22.918536,23.078737,23.248656,23.428617,23.619307
5280,21.835471,21.840491,21.855308,21.879955,21.914554,21.958861,22.013012,22.076837,22.150306,22.233331,22.325876,22.427773,22.538942,22.659192,22.788368,22.926275,23.072682,23.227463,23.390512,23.561991,23.742451
5340,22.006476,22.011439,22.026085,22.050445,22.084632,22.128395,22.181850,22.244805,22.317193,22.398886,22.489799,22.589726,22.698563,22.816137,22.942378,23.077271,23.220895,23.373601,23.535932,23.708907,23.894142
5400,22.175204,22.180090,22.194508,22.218483,22.252122,22.295171,22.347740,22.409639,22.480810,22.561145,22.650589,22.748973,22.856230,22.972200,23.096777,23.229823,23.371160,23.520695,23.678317,23.844129,24.018551
5460,22.341218,22.346025,22.360210,22.383799,22.416897,22.459252,22.510971,22.571860,22.641852,22.720823,22.808700,22.905296,23.010541,23.124311,23.246605,23.377508,23.517227,23.666280,23.825417,23.995907,24.179653
5520,22.504529,22.509256,22.523206,22.546404,22.578955,22.620619,22.671510,22.731456,22.800421,22.878327,22.965163,23.060816,23.165289,23.278512,23.400479,23.531170,23.670535,23.818622,23.975461,24.141301,24.316706
5580,22.665364,22.670029,22.683798,22.706702,22.738852,22.780019,22.830328,22.889616,22.957846,23.034930,23.120826,23.215373,23.318499,23.430040,23.549889,23.677929,23.814045,23.958270,24.110698,24.271725,24.442152
5640,22.824304,22.828915,22.842521,22.865150,22.896907,22.937560,22.987217,23.045703,23.112959,23.188874,23.273377,23.366280,23.467483,23.576801,23.694111,23.819287,23.952218,24.092941,24.241560,24.398474,24.564477
5700,22.981146,22.985688,22.999088,23.021370,23.052632,23.092634,23.141473,23.198962,23.265036,23.339574,23.422505,23.513653,23.612950,23.720272,23.835599,23.958967,24.090493,24.230532,24.379598,24.538610,24.708989
5760,23.135433,23.139897,23.153068,23.174970,23.205699,23.245025,23.293051,23.349607,23.414647,23.488083,23.569879,23.659902,23.758112,23.864397,23.978694,24.100923,24.230972,24.368817,24.514425,24.667957,24.829862
5820,23.287247,23.291644,23.304622,23.326204,23.356492,23.395259,23.442609,23.498371,23.562491,23.634855,23.715389,23.803897,23.900253,24.004231,24.115636,24.234237,24.359776,24.492083,24.631004,24.776599,24.929227
5880,23.436848,23.441176,23.453947,23.475179,23.504961,23.543056,23.589544,23.644231,23.707024,23.777774,23.856359,23.942543,24.036168,24.136999,24.244864,24.359614,24.481138,24.609500,24.744878,24.887763,25.039053
5940,23.583663,23.587898,23.600388,23.621149,23.650257,23.687470,23.732857,23.786218,23.847467,23.916471,23.993151,24.077351,24.169045,24.268199,24.374939,24.489523,24.612385,24.744302,24.886322,25.040020,25.207587
6000,23.727132,23.731273,23.743490,23.763806,23.792310,23.828790,23.873351,23.925856,23.986294,24.054639,24.130939,24.215180,24.307478,24.407910,24.516643,24.633855,24.759714,24.894499,25.038471,25.192098,25.356121
6060,23.868270,23.872372,23.884482,23.904634,23.932942,23.969229,24.013634,24.066057,24.126520,24.195010,24.271570,24.356142,24.448755,24.549348,24.657899,24.774348,24.898592,25.030607,25.170348,25.317964,25.473866
6120,24.008880,24.012979,24.025080,24.045217,24.073505,24.109761,24.154116,24.206445,24.266738,24.334928,24.410980,24.494737,24.586097,24.684844,24.790770,24.903597,25.022986,25.148631,25.280194,25.417468,25.560467
6180,24.149173,24.153248,24.165273,24.185274,24.213344,24.249273,24.293153,24.344815,24.404189,24.471150,24.545605,24.627358,24.716310,24.812325,24.915385,25.025580,25.143149,25.268653,25.402917,25.547267,25.703617
6240,24.287899,24.291909,24.303741,24.323415,24.351015,24.386333,24.429457,24.480237,24.538635,24.604584,24.678074,24.759020,24.847443,24.943310,25.046655,25.157503,25.275856,25.401793,25.535360,25.676762,25.826418
6300,24.424457,24.428413,24.440088,24.459507,24.486765,24.521670,24.564326,24.614599,24.672464,24.737851,24.810738,24.890998,24.978588,25.073385,25.175318,25.284304,25.400259,25.523215,25.653242,25.790642,25.936015
6360,24.559513,24.563429,24.574985,24.594205,24.621183,24.655720,24.697914,24.747618,24.804787,24.869327,24.941178,25.020172,25.106209,25.199098,25.298676,25.404745,25.517078,25.635510,25.759873,25.890159,26.026584
6420,24.693050,24.696913,24.708311,24.727262,24.753847,24.787857,24.829365,24.878199,24.934281,24.997473,25.067663,25.144630,25.228210,25.318156,25.414252,25.516272,25.623984,25.737259,25.856010,25.980352,26.110674
6480,24.824345,24.828128,24.839285,24.857829,24.883823,24.917046,24.957546,25.005129,25.059688,25.121060,25.189103,25.263576,25.344292,25.430995,25.523460,25.621457,25.724756,25.833224,25.946764,26.065472,26.189694
6540,24.952434,24.956110,24.966954,24.984968,25.010207,25.042444,25.081711,25.127809,25.180624,25.239997,25.305809,25.377871,25.456100,25.540412,25.630867,25.727655,25.831145,25.942035,26.061290,26.190368,26.331276
6600,25.076720,25.080287,25.090808,25.108294,25.132807,25.164148,25.202380,25.247358,25.299040,25.357366,25.422332,25.493875,25.572026,25.656762,25.748097,25.846005,25.950385,26.061127,26.178011,26.300844,26.429510
6660,25.197990,25.201494,25.211834,25.229029,25.253161,25.284052,25.321788,25.366238,25.417364,25.475083,25.539338,25.609974,25.686885,25.769876,25.858768,25.953344,26.053357,26.158623,26.268960,26.384344,26.504960
6720,25.317569,25.321024,25.331219,25.348170,25.371946,25.402359,25.439470,25.483120,25.533235,25.589688,25.652375,25.721104,25.795742,25.876100,25.962047,26.053478,26.150331,26.252698,26.360769,26.474997,26.596152
6780,25.435097,25.438480,25.448458,25.465041,25.488290,25.518009,25.554249,25.596850,25.645736,25.700795,25.761955,25.829073,25.902096,25.980940,26.065614,26.156179,26.252766,26.355688,26.465369,26.582520,26.708189
6840,25.549979,25.553285,25.563038,25.579252,25.601992,25.631077,25.666573,25.708346,25.756351,25.810512,25.870796,25.937090,26.009351,26.087467,26.171350,26.260863,26.355815,26.456021,26.561227,26.671236,26.785955
6900,25.662604,25.665853,25.675441,25.691381,25.713742,25.742350,25.777269,25.818362,25.865574,25.918812,25.978017,26.043061,26.113903,26.190483,26.272855,26.361173,26.455728,26.557089,26.666053,26.783843,26.912162
6960,25.773378,25.776574,25.786003,25.801683,25.823684,25.851845,25.886246,25.926778,25.973432,26.026179,26.085046,26.150009,26.221138,26.298467,26.382095,26.472120,26.568621,26.671748,26.781615,26.898462,27.022689
7020,25.882718,25.885888,25.895243,25.910809,25.932673,25.960689,25.994962,26.035403,26.082020,26.134790,26.193730,26.258781,26.329955,26.407201,26.490508,26.579856,26.675213,26.776638,26.884201,26.998146,27.118935
7080,25.991641,25.994805,26.004143,26.019680,26.041502,26.069462,26.103657,26.143988,26.190442,26.242970,26.301548,26.366069,26.436474,26.512629,26.594412,26.681665,26.774186,26.871810,26.974342,27.081692,27.193917
7140,26.100255,26.103400,26.112683,26.128123,26.149791,26.177529,26.211407,26.251299,26.297156,26.348887,26.406424,26.469616,26.538375,26.612566,26.692111,26.776969,26.867149,26.962823,27.064271,27.172038,27.286985
7200,26.207811,26.210912,26.220061,26.235271,26.256606,26.283898,26.317209,26.356407,26.401445,26.452240,26.508746,26.570846,26.638494,26.711600,26.790123,26.874025,26.963275,27.057926,27.158052,27.263882,27.375839
7260,26.313659,26.316708,26.325704,26.340661,26.361642,26.388485,26.421252,26.459818,26.504139,26.554136,26.609765,26.670911,26.737527,26.809522,26.886859,26.969520,27.057508,27.150946,27.250010,27.355077,27.466767
7320,26.417820,26.420821,26.429675,26.444397,26.465050,26.491475,26.523734,26.561705,26.605343,26.654565,26.709316,26.769452,26.834874,26.905397,26.980828,27.060902,27.145269,27.233544,27.325244,27.419885,27.517016
7380,26.520364,26.523314,26.532017,26.546482,26.566763,26.592689,26.624300,26.661444,26.704033,26.751933,26.805023,26.863102,26.926020,26.993591,27.065695,27.142268,27.223338,27.309124,27.400016,27.496713,27.600274
7440,26.620754,26.623627,26.632099,26.646176,26.665898,26.691093,26.721788,26.757836,26.799156,26.845638,26.897200,26.953691,27.015020,27.081039,27.151621,27.226609,27.305799,27.388994,27.475939,27.566415,27.660272
7500,26.718360,26.721152,26.729386,26.743066,26.762236,26.786725,26.816563,26.851601,26.891757,26.936913,26.986975,27.041789,27.101267,27.165309,27.233895,27.307085,27.385042,27.468141,27.556932,27.652289,27.755451
7560,26.813254,26.815968,26.823972,26.837274,26.855917,26.879746,26.908803,26.942964,26.982185,27.026399,27.075580,27.129655,27.188620,27.252440,27.321123,27.394674,27.473075,27.556355,27.644511,27.737625,27.835887
